"","iso3c","date","value","indicatorID","indicator","iso2c","country","economy","oecs","caricom","lat","long","income","region"
"143","HTI","2009",387000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"144","HTI","2008",258000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"145","HTI","2007",386000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"146","HTI","2006",108000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"147","HTI","2005",112000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"148","HTI","2004",96000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"149","HTI","2003",136000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"150","HTI","2002",140000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"151","HTI","2001",142000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"152","HTI","2000",140000,"ST.INT.ARVL","International tourism, number of arrivals","HT","Haiti","Service Based","Non-OECS Member State","CARICOM Member State","18.5392","-72.3288","Low income","Latin America & Caribbean "
"153","JAM","2018",2473000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"154","JAM","2017",2353000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"155","JAM","2016",2182000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"156","JAM","2015",2123000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"157","JAM","2014",2080000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"158","JAM","2013",2008400,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"159","JAM","2012",1986000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"160","JAM","2011",1952000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"161","JAM","2010",1922000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"162","JAM","2009",1831000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"163","JAM","2008",1767000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"164","JAM","2007",1701000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"165","JAM","2006",1679000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"166","JAM","2005",1479000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"167","JAM","2004",1415000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"168","JAM","2003",1350000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"169","JAM","2002",1266000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"170","JAM","2001",1277000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"171","JAM","2000",1323000,"ST.INT.ARVL","International tourism, number of arrivals","JM","Jamaica","Commodity Based","Non-OECS Member State","CARICOM Member State","17.9927","-76.792","Upper middle income","Latin America & Caribbean "
"172","KNA","2018",125000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"173","KNA","2017",115000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"174","KNA","2016",116000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"175","KNA","2015",118000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"176","KNA","2014",113000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"177","KNA","2013",107000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"178","KNA","2012",104000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"179","KNA","2011",104000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"180","KNA","2010",98000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"181","KNA","2009",83000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"182","KNA","2008",128000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"183","KNA","2007",123000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"184","KNA","2006",139000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"185","KNA","2005",141000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"186","KNA","2004",118000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"187","KNA","2003",91000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"188","KNA","2002",69000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"189","KNA","2001",71000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"190","KNA","2000",73000,"ST.INT.ARVL","International tourism, number of arrivals","KN","St. Kitts and Nevis","Service Based","OECS Member State","CARICOM Member State","17.3","-62.7309","High income","Latin America & Caribbean "
"191","LCA","2018",395000,"ST.INT.ARVL","International tourism, number of arrivals","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"192","LCA","2017",386000,"ST.INT.ARVL","International tourism, number of arrivals","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"193","LCA","2016",348000,"ST.INT.ARVL","International tourism, number of arrivals","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"194","LCA","2015",345000,"ST.INT.ARVL","International tourism, number of arrivals","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"195","LCA","2014",338000,"ST.INT.ARVL","International tourism, number of arrivals","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
"196","LCA","2013",319000,"ST.INT.ARVL","International tourism, number of arrivals","LC","St. Lucia","Service Based","OECS Member State","CARICOM Member State","14","-60.9832","Upper middle income","Latin America & Caribbean "
